timestamp,x,y,z,qx,qy,qz,qw
1751541542.0847888,0.22377,-0.00995,0.0,-0.0069633039008240956,-0.004660857797418895,-0.032838396640876164,0.9994255492578891
1751541542.1838613,0.23328,-0.01053,0.0,-0.006077949413667967,-0.004251836458724149,-0.03309344570536219,0.9994247366705505
1751541542.283908,0.24559,-0.01094,0.0,-0.007480000175973368,-0.004193880784103502,-0.03466918649266942,0.9993620507450103
1751541542.384708,0.25625,-0.01259,0.0,-0.006674045970691281,-0.003795539195891766,-0.03309324371578249,0.9994227775135812
1751541542.4858222,0.26422,-0.01292,0.0,-0.00700646305349217,-0.003258856323568024,-0.033352670927881786,0.9994137725051215
1751541542.5844703,0.27269,-0.01292,0.0,-0.007468537152464112,-0.003936810682579003,-0.03405682506173257,0.9993842379891562
1751541542.6843648,0.283,-0.0145,0.0,-0.006746526882964726,-0.003264055894995086,-0.03387510479271526,0.9993979725761977
1751541542.7877398,0.29413,-0.01504,0.0,-0.007176960088911845,-0.0030742208243277323,-0.033962526500226534,0.9993926091401351
1751541542.884011,0.30342,-0.01538,0.0,-0.007462841260116284,-0.003668660662083096,-0.0349270584422153,0.9993552659179052
1751541542.9892156,0.3111,-0.01641,0.0,-0.007012578167055623,-0.003339341703422347,-0.03431261444623423,0.9993809669161718
1751541543.0888827,0.32098,-0.01697,0.0,-0.007096800546065436,-0.0032491348001115476,-0.03431230743559205,0.9993806802732909
1751541543.1937683,0.33281,-0.01736,0.0,-0.007008805805230936,-0.0031600241756290686,-0.035009124391228684,0.9993574195940876
1751541543.286165,0.34327,-0.01791,0.0,-0.00708052300785875,-0.0027215342657318604,-0.03491919377998065,0.9993613507390267
1751541543.3857694,0.35026,-0.01852,0.0,-0.006744929897713118,-0.0030802130278185925,-0.03526935825688118,0.9993503342554731
1751541543.4867463,0.35918,-0.01891,0.0,-0.007098493454155714,-0.0031513948699768654,-0.035794282142145147,0.9993289996127317
1751541543.5904467,0.37205,-0.01983,0.0,-0.006917057080808576,-0.0029850367227103733,-0.03553093961920934,0.9993401804225032
1751541543.695551,0.38322,-0.02089,0.0,-0.006749937477417525,-0.0031633002081438186,-0.03588038789841288,0.9993282892223673
1751541543.788663,0.39164,-0.02236,0.0,-0.0070962916358142305,-0.003156349784906772,-0.035096610221811965,0.9993537452033653
1751541543.8963335,0.39785,-0.02251,0.0,-0.0069260639703073185,-0.003247268098965678,-0.03544548031480514,0.9993423351449818
1751541543.988687,0.40942,-0.02332,0.0,-0.006946241904285941,-0.003767492423317801,-0.03588501350543285,0.9993246827382791
1751541544.0892324,0.4237,-0.02484,0.0,-0.007299609597265315,-0.003932566318843532,-0.035451509223862476,0.9993370007738259
1751541544.1908689,0.43247,-0.02582,0.0,-0.006797620249781372,-0.004470230574660079,-0.036063287468062234,0.9993163906864256
1751541544.2890837,0.43913,-0.0258,0.0,-0.00769519632023828,-0.005043831170008412,-0.036769284659560544,0.9992814235371063
1751541544.3887236,0.44868,-0.0266,0.0,-0.007798694975547437,-0.005567929591493229,-0.036250364155287575,0.9992967975608404
1751541544.489427,0.4606,-0.02739,0.0,-0.00719240464146215,-0.005676023146256724,-0.03642195669116196,0.999294497707009
1751541544.5900009,0.47318,-0.0283,0.0,-0.00807765609166747,-0.00599235004285223,-0.036516762155191604,0.9992824271919976
1751541544.6888037,0.48161,-0.02906,0.0,-0.007554431952952654,-0.0060114693525134795,-0.03651361956255085,0.9992865196631712
1751541544.7936485,0.48874,-0.02955,0.0,-0.007566156095681674,-0.006270441917437532,-0.03686429003861,0.9992719644621505
1751541544.8912702,0.50051,-0.03037,0.0,-0.007834743035098074,-0.006434513017993268,-0.03695441440946405,0.9992655228213614
1751541544.9951112,0.51331,-0.03151,0.0,-0.007235732561031625,-0.006716800891543094,-0.03721384366115038,0.9992585544292588
1751541545.0957139,0.52293,-0.03241,0.0,-0.007598724683595774,-0.007051291326889346,-0.037393052142152834,0.9992468655569057
1751541545.1971977,0.5295,-0.03289,0.0,-0.0073385044743954206,-0.007150203244811617,-0.03713019337310506,0.9992579094936966
1751541545.2935336,0.53907,-0.03325,0.0,-0.006997440275618874,-0.007336346897052336,-0.037303221620486736,0.999252562418795
1751541545.395562,0.552,-0.03389,0.0,-0.0072701065007078364,-0.007586915928124263,-0.03748129325157022,0.999242081236753
1751541545.4957817,0.56322,-0.03474,0.0,-0.00709440919038258,-0.007504399668357545,-0.037741000648854016,0.9992341918758986
1751541545.5932662,0.57146,-0.03548,0.0,-0.00736518307516094,-0.007756760831513252,-0.03765753581508326,0.9992334545720571
1751541545.6939802,0.57945,-0.03629,0.0,-0.007364506142038263,-0.0077574035354502505,-0.03757033610291287,0.9992367370071948
1751541545.7935174,0.59079,-0.03753,0.0,-0.006929184543423142,-0.007773191292307012,-0.037654147705064034,0.9992365731193497
1751541545.898661,0.60302,-0.03832,0.0,-0.007010493868026694,-0.007594893164930876,-0.037740905884251365,0.9992341039999464
1751541546.0021396,0.61262,-0.03913,0.0,-0.006568574720208932,-0.007436386297543897,-0.037823743542646955,0.9992351667197261
1751541546.0988588,0.62001,-0.03965,0.0,-0.006664350256133091,-0.007605740929689261,-0.03808704949614498,0.999223256235188
1751541546.1963427,0.63025,-0.04031,0.0,-0.006398071446994032,-0.007439638670437038,-0.03834563876591745,0.9992163571748846
1751541546.3013818,0.6422,-0.04144,0.0,-0.0061154948336222155,-0.0068371519929922775,-0.03868908553575979,0.9992091916790854
1751541546.3964689,0.65379,-0.04213,0.0,-0.006626896521610288,-0.006466368539144079,-0.03895212198872171,0.9991981797986741
1751541546.4989073,0.6617,-0.04324,0.0,-0.006962648150035585,-0.006103376961237845,-0.039039318330879445,0.9991947767801171
1751541546.5955,0.66959,-0.04407,0.0,-0.006802980279344702,-0.0064577892181497025,-0.039214837816739664,0.9991867757895615
1751541546.6965199,0.68222,-0.04504,0.0,-0.006967127834186576,-0.0061893575239354735,-0.03921427411900007,0.9991873656569638
1751541546.797136,0.69428,-0.04595,0.0,-0.006794358564192757,-0.006194423064990238,-0.03947477888324887,0.999178266200137
1751541546.8956044,0.7027,-0.04655,0.0,-0.006707704626099252,-0.006197282531657661,-0.03956143282134238,0.9991754067334695
1751541546.9965544,0.7094,-0.04655,0.0,-0.006966375191546842,-0.00609912258302484,-0.03964968436435834,0.9991707425911822
1751541547.0955558,0.71933,-0.04727,0.0,-0.006890094204133335,-0.006363564508554697,-0.039738013301480773,0.9991661132902051
1751541547.2011237,0.73269,-0.04806,0.0,-0.006967971699353037,-0.006097298581271712,-0.03991126529131419,0.9991603280871665
1751541547.295621,0.74357,-0.0489,0.0,-0.006881843167960326,-0.006099580457679503,-0.04008511892117339,0.999153951397845
1751541547.3974144,0.75053,-0.04929,0.0,-0.006965020677048125,-0.006009497283059467,-0.03999789448313416,0.9991574164596334
1751541547.4994824,0.75888,-0.04984,0.0,-0.007051689433912642,-0.00600662218428144,-0.03991122572626964,0.9991602915584115
1751541547.5954463,0.7702,-0.05081,0.0,-0.006961020693525416,-0.005922911518744017,-0.0399101372000073,0.999161470563553
1751541547.6959198,0.78272,-0.05204,0.0,-0.007385023975942585,-0.005554145709984269,-0.04025907613150299,0.9991465456455049
1751541547.797347,0.79121,-0.053,0.0,-0.00755239596190902,-0.005372734664101252,-0.04025880700260129,0.9991462973439832
1751541547.8962467,0.79831,-0.05351,0.0,-0.007390498666933277,-0.0056387585399530265,-0.04060844469294098,0.9991318927705202
1751541547.996975,0.80857,-0.05406,0.0,-0.007644997996004156,-0.005453745304492444,-0.04060866739726721,0.9991309958158705
1751541548.0960124,0.82103,-0.05499,0.0,-0.007388899701133112,-0.005548988637542744,-0.04095660214120658,0.9991181960245514
1751541548.1957915,0.83143,-0.05593,0.0,-0.007738623154722176,-0.005533341188361744,-0.041132914544257375,0.9991083921117155
1751541548.2966974,0.8391,-0.05675,0.0,-0.007993025267374786,-0.0053481947417554744,-0.04113304869808946,0.9991073919578817
1751541548.3957937,0.84719,-0.0572,0.0,-0.00790677061134077,-0.005350404346736972,-0.041306958452843795,0.9991008914695257
1751541548.4973938,0.85939,-0.05795,0.0,-0.00816740228045553,-0.0053410155890226095,-0.04113398150766538,0.9991059816945318
1751541548.5963783,0.87108,-0.05892,0.0,-0.008583946884433601,-0.004796190495643474,-0.04156797979439674,0.999087291215551
1751541548.6955578,0.88035,-0.06023,0.0,-0.008762791142566763,-0.004874593102654772,-0.04174391573324458,0.9990780236461669
1751541548.7960937,0.88831,-0.06118,0.0,-0.008936738231462312,-0.004868087236793213,-0.04165757984540395,0.9990801181476193
1751541548.900556,0.89801,-0.06203,0.0,-0.008842706993609478,-0.0046965776326315135,-0.04174287192901575,0.9990782158243084
1751541548.9993334,0.90958,-0.06295,0.0,-0.009011777821756663,-0.004510987863870214,-0.04217811610934647,0.9990592802083618
1751541549.0955606,0.92,-0.06406,0.0,-0.009007718479337854,-0.004424589249300382,-0.04209018089180526,0.999063411746355
1751541549.1974237,0.9278,-0.06532,0.0,-0.009098962156642899,-0.004507307111706335,-0.04217850960669733,0.9990584899782547
1751541549.2956793,0.93646,-0.06593,0.0,-0.00910589979828378,-0.004682470940171432,-0.042092840776344474,0.9990612342645145
1751541549.3964028,0.94736,-0.06719,0.0,-0.0088311991525354,-0.004341667711988414,-0.04243740927006726,0.9990506624478318
1751541549.5091522,0.9617,-0.06826,0.0,-0.008933576049422989,-0.004685919893735868,-0.04252794225518016,0.9990443471144105
1751541549.6036935,0.97864,-0.0699,0.0,-0.008738078186798988,-0.004167953117212553,-0.042784305649911265,0.9990374253983025
1751541549.6957567,0.99514,-0.07148,0.0,-0.009001438139206466,-0.004152824846601092,-0.043221302562072336,0.9990163397873216
1751541549.7959673,1.00894,-0.07287,0.0,-0.00874780422340341,-0.004337738811397176,-0.04330885079892765,0.9990140156102663
1751541549.895545,1.02171,-0.07389,0.0,-0.00901388758886234,-0.0044120077927608655,-0.04348509508776281,0.9990036689236832
1751541549.9958444,1.03673,-0.0751,0.0,-0.008847103271020144,-0.0045939571715471325,-0.04348579372665726,0.9990043093326377
1751541550.0969372,1.054,-0.07692,0.0,-0.00877268929798916,-0.004668098208592361,-0.04540398906984806,0.9989192793004553
1751541550.1971724,1.06922,-0.07826,0.0,-0.008802244645295002,-0.005087070512505831,-0.047325309935465396,0.9988277915848744
1751541550.298754,1.0829,-0.07863,0.0,-0.008739822905845478,-0.005238098495472219,-0.050463965907798974,0.998673903716615
1751541550.3955674,1.0975,-0.08014,0.0,-0.008587061844540526,-0.005400990750470515,-0.05281737400252334,0.9985526609404579
1751541550.4984565,1.11227,-0.08144,0.0,-0.008261129195625721,-0.005384870368059647,-0.05699774980898843,0.9983256049166747
1751541550.5955932,1.12762,-0.08285,0.0,-0.008225296231006233,-0.005693192796525431,-0.062487581143822336,0.9979956083372751
1751541550.69562,1.13561,-0.08392,0.0,-0.00788589693822382,-0.005702624632364333,-0.06405316455480486,0.9978990353799813
1751541550.8001537,1.15735,-0.08685,0.0,-0.00741416339695055,-0.005670392716160519,-0.07293002888875388,0.9972933809636225
1751541550.8961942,1.17119,-0.08898,0.0,-0.00653625281388976,-0.005364263048162906,-0.07622985010739171,0.9970544177895747
1751541550.996045,1.18597,-0.09157,0.0,-0.006652656364152799,-0.005416801562699949,-0.08040658395149096,0.996725228777411
1751541551.0993755,1.20129,-0.09425,0.0,-0.005906376729527597,-0.00467413811240577,-0.08309495694303115,0.9965131686422768
1751541551.1976502,1.21632,-0.09694,0.0,-0.005395703603013269,-0.00470494563217947,-0.08544025115911374,0.9963175765543304
1751541551.2957547,1.23086,-0.09925,0.0,-0.004793470610711143,-0.00465598949722122,-0.08839278380172394,0.9960632812091246
1751541551.3963716,1.2458,-0.10198,0.0,-0.004056947844604357,-0.004191203315202753,-0.08960468395587791,0.995960328327451
1751541551.495967,1.26088,-0.10454,0.0,-0.003616729984478413,-0.004141492860349194,-0.09012407356740681,0.9959153672198877
1751541551.5974004,1.27568,-0.10684,0.0,-0.0032386410625416108,-0.0038244625830464365,-0.09038248345642041,0.9958945181967158
1751541551.695815,1.29043,-0.10904,0.0,-0.0029085370058187,-0.00402855992070275,-0.09081604924833847,0.9958552888428994
1751541551.8034072,1.30435,-0.11151,0.0,-0.003058904065618148,-0.0037517276906179117,-0.09090304869804393,0.9958479820648601
1751541551.8987358,1.31922,-0.11429,0.0,-0.0028223366831082353,-0.004035992571515238,-0.0909895055405536,0.9958396733717207
1751541551.9959102,1.33419,-0.11682,0.0,-0.0028556205690383704,-0.004382610072055596,-0.09133782108623661,0.9958062264312976
1751541552.101378,1.34831,-0.11934,0.0,-0.0034914307537183558,-0.004584774888418748,-0.09212323736574819,0.9957309369944114
1751541552.198468,1.36287,-0.12186,0.0,-0.0034420873173991594,-0.005029087530662967,-0.0916025458076698,0.9957770000934256
1751541552.3042188,1.3785,-0.12477,0.0,-0.004454380625413827,-0.005549049033733312,-0.09169630194562745,0.9957615953417572
1751541552.4065158,1.39969,-0.12837,0.0,-0.004231583538601114,-0.006009016996107186,-0.09134860108646242,0.9957918550053734
1751541552.5100548,1.41498,-0.13079,0.0,-0.004685630790837466,-0.006233129016772177,-0.09065691468025845,0.9958516540064631
1751541552.6053984,1.43048,-0.1337,0.0,-0.0049471042703512404,-0.006301916019642553,-0.08952905596405726,0.9959519868708554
1751541552.7130497,1.44544,-0.13711,0.0,-0.005055422661332429,-0.0067419288332059525,-0.08692357816999474,0.9961793416124669
1751541552.8054624,1.46057,-0.13945,0.0,-0.0049569592677511255,-0.006850316987551577,-0.0841411220218333,0.9964179711832253
1751541552.9072428,1.47472,-0.14154,0.0,-0.0051633694823308976,-0.007457401062552199,-0.08162277601023414,0.996622019233653
1751541553.0083134,1.49006,-0.1436,0.0,-0.005215940346085683,-0.007566040559878845,-0.07614335727783604,0.99705453117621
1751541553.105263,1.50494,-0.14539,0.0,-0.005458534338593372,-0.0077425789013999494,-0.07205601912003677,0.9973555970582423
1751541553.2058706,1.52065,-0.14763,0.0,-0.005224827527018704,-0.007613600839646964,-0.06587305461531551,0.9977852849863115
1751541553.3075128,1.53591,-0.14957,0.0,-0.005282649557369116,-0.007628192403519333,-0.062042023893419895,0.9980304061327577
1751541553.406629,1.55074,-0.15104,0.0,-0.005846221314578772,-0.0075349381225130315,-0.05664551223677452,0.9983488029477794
1751541553.5070143,1.5659,-0.15223,0.0,-0.005973955919274849,-0.007380612731102499,-0.05167927285949495,0.9986185914367417
1751541553.6085243,1.58113,-0.15368,0.0,-0.006356730760795784,-0.00704118443367762,-0.04671258866565227,0.9988633278662099
1751541553.7054625,1.59545,-0.15573,0.0,-0.00708697791716158,-0.00660523382882994,-0.04157182779396315,0.9990885490105154
1751541553.8063076,1.61038,-0.15764,0.0,-0.0063449287156640485,-0.006496531166840619,-0.035811161709659624,0.9993173158008402
1751541553.905774,1.62583,-0.15946,0.0,-0.006152072551598471,-0.006789692673695698,-0.0317125053373713,0.9994550360481174
1751541554.0118833,1.64052,-0.15976,0.0,-0.006191496409215586,-0.006294485172040427,-0.026738193336437687,0.9996034783081424
1751541554.1072664,1.65553,-0.16043,0.0,-0.005975676164275975,-0.006338397958988337,-0.02019417193979987,0.9997581264612752
1751541554.2070193,1.67013,-0.16011,0.0,-0.005682806014915444,-0.006017562390268485,-0.016177153621926114,0.9998348835479631
1751541554.306985,1.68477,-0.15996,0.0,-0.00582686736243735,-0.005956033218457321,-0.011291423213190533,0.9999015336756225
1751541554.4053473,1.69915,-0.15977,0.0,-0.005790375535921083,-0.005991516178048033,-0.005183199642665826,0.9999518527041718
1751541554.5247626,1.71363,-0.16054,0.0,-0.0060297603961977555,-0.006100090465920243,-0.0014329936516660241,0.9999621879926593
1751541554.6133397,1.7287,-0.1603,0.0,-0.0059932135560547455,-0.0059622855036708874,0.004676472341769825,0.9999533304856187
1751541554.7177758,1.74311,-0.16007,0.0,-0.00605119675812938,-0.006165271486205575,0.009299713841713571,0.9999194406389738
1751541554.8134875,1.75711,-0.15929,0.0,-0.006188565099527453,-0.006376075688377212,0.0148819486849632,0.9998497761784831
1751541554.9144964,1.77225,-0.15923,0.0,-0.0063357589289189924,-0.006491411708907313,0.018893780912086263,0.9997803482643908
1751541555.0133183,1.78768,-0.15831,0.0,-0.006460925116199675,-0.006798882116879876,0.02543395696195022,0.999632505214722
1751541555.117163,1.80307,-0.15811,0.0,-0.006777223277234905,-0.007094348962258973,0.029093360663988273,0.999528546777293
1751541555.215227,1.81774,-0.15669,0.0,-0.006903203500876079,-0.0072307744904810956,0.03545828385774277,0.9993211554788365
1751541555.3161523,1.83212,-0.15463,0.0,-0.007026537534914523,-0.007705577207489199,0.040075280864293183,0.9991422439842177
1751541555.415,1.84801,-0.15269,0.0,-0.007505848472733516,-0.007852499790071117,0.04521425804189367,0.9989182505868397
1751541555.5153406,1.86301,-0.15162,0.0,-0.007976433247467435,-0.008177463484413314,0.05017605697958972,0.9986750567174443
1751541555.6135824,1.87777,-0.15071,0.0,-0.00820594662730118,-0.007975823607435414,0.055840239290620784,0.9983741364607255
1751541555.7133482,1.89281,-0.14883,0.0,-0.008428284355522491,-0.008194897784007,0.05940825467679153,0.9981645490345715
1751541555.8144646,1.90696,-0.14682,0.0,-0.008633515295114481,-0.00826940813804089,0.06619895386254263,0.9977348233925688
1751541555.9145427,1.92186,-0.144,0.0,-0.00903038092268177,-0.00834014776688519,0.07080924281838827,0.9974141292798615
1751541556.0168223,1.93695,-0.14166,0.0,-0.009121033560191102,-0.007863160831734826,0.07507819952008249,0.9971049299874867
1751541556.117653,1.95156,-0.1401,0.0,-0.009181088169260205,-0.007664900582352019,0.08116973653643539,0.9966285319965993
1751541556.2148025,1.96586,-0.13805,0.0,-0.00924286385334075,-0.00754654015526564,0.0863880787107026,0.9961901018661784
1751541556.3133564,1.98054,-0.1366,0.0,-0.009778825809223719,-0.007112911551074641,0.09073567877086519,0.9958015955264632
1751541556.4135458,1.99584,-0.13403,0.0,-0.009401173068767086,-0.007045307088939823,0.0961255483034484,0.995299884736412
1751541556.5191045,2.01079,-0.12986,0.0,-0.009307477466739385,-0.006820288253381137,0.1008180711109948,0.9948379622173681
1751541556.6137495,2.02458,-0.12592,0.0,-0.009481655650068609,-0.006541190298017699,0.10611491611991127,0.9942871494756848
1751541556.7262976,2.03856,-0.12273,0.0,-0.009735912453307535,-0.006289172717398853,0.11296908417991881,0.9935308975239686
1751541556.820427,2.05325,-0.11949,0.0,-0.009792076847155811,-0.00641738250445404,0.11617494870895245,0.9931597624376871
1751541556.9227495,2.06865,-0.11588,0.0,-0.009723491990338656,-0.006166767263088343,0.1181715316161063,0.9929264392695665
1751541557.020318,2.08314,-0.11285,0.0,-0.010079183561551243,-0.005985055253557071,0.12181076633369653,0.9924841189548284
1751541557.1208756,2.09704,-0.10987,0.0,-0.009888746702900695,-0.005992297527610311,0.12466945411662736,0.9921309552016048
1751541557.221975,2.11125,-0.10625,0.0,-0.010059838448962263,-0.005949439136170905,0.12683357892753425,0.9918551542845251
1751541557.326043,2.1262,-0.10262,0.0,-0.00992704879095195,-0.006218839405375153,0.12890823188142633,0.9915873372991189
1751541557.4203737,2.14103,-0.09925,0.0,-0.010180104586139719,-0.0061953986206998175,0.13176261916347187,0.9912096623306936
1751541557.5224285,2.15565,-0.09554,0.0,-0.01045793493860073,-0.005998713247451864,0.13444504222434225,0.9908477065914264
1751541557.6278448,2.16931,-0.09137,0.0,-0.010372671161388609,-0.0065410635689110205,0.1366867191938052,0.9905384207472211
1751541557.720638,2.18381,-0.08724,0.0,-0.01123349249394378,-0.006600390786302899,0.1390155579607309,0.9902044829896111
1751541557.8209078,2.19847,-0.08268,0.0,-0.011005711819242299,-0.006865157203718283,0.14169169698873216,0.9898258467671843
1751541557.920326,2.21312,-0.07848,0.0,-0.011147179640466255,-0.007006445434503077,0.144366599848769,0.9894366755667297
1751541558.0251002,2.22731,-0.07448,0.0,-0.011126595085532355,-0.007650653115201332,0.1467753678937905,0.9890776803509196
1751541558.120701,2.24151,-0.07041,0.0,-0.010821691157937234,-0.00842357585329499,0.14875158958249335,0.9887794996696723
1751541558.2234344,2.25603,-0.06639,0.0,-0.01071792677156341,-0.00897218846361655,0.15159170777599426,0.9883443630706102
1751541558.3256342,2.27114,-0.06211,0.0,-0.010341469406185404,-0.009563337693490794,0.15417324704260627,0.9879434227115541
1751541558.4294004,2.28645,-0.05729,0.0,-0.009532855409732643,-0.010082511854682749,0.15658602706373856,0.9875668502693028
1751541558.5259774,2.29945,-0.05274,0.0,-0.009700952635126806,-0.010648198450509896,0.1573524250066907,0.987437452060759
1751541558.625173,2.3135,-0.04847,0.0,-0.008972041852603481,-0.011329150499405305,0.15752182113031835,0.9874097572344245
1751541558.7238622,2.32873,-0.04332,0.0,-0.009512652495892766,-0.011242619566997859,0.15786271935616708,0.9873512418512674
1751541558.8300967,2.34386,-0.03838,0.0,-0.009065095868500135,-0.011262271636533027,0.1581250354574192,0.9873132524361605
1751541558.9267435,2.35799,-0.03349,0.0,-0.009037461870521056,-0.01143458439110501,0.15812291586668845,0.987311864630704
1751541559.0249488,2.37175,-0.02873,0.0,-0.009410720248775536,-0.011316645802071602,0.15803493489394352,0.9873238228794323
1751541559.125457,2.38588,-0.02449,0.0,-0.009297941994434167,-0.0114743578591041,0.15794759646434564,0.9873370468880045
1751541559.2232442,2.40121,-0.01967,0.0,-0.009929669897796535,-0.011397658264713124,0.15785666581189317,0.9873463263214959
1751541559.3297248,2.41606,-0.0151,0.0,-0.010002471337082403,-0.010963370733458754,0.15751765914412358,0.987404649638165
1751541559.4249673,2.42977,-0.01113,0.0,-0.01035550819936323,-0.010403265490748615,0.15769513612450875,0.9873787416993213
1751541559.5294561,2.44368,-0.00666,0.0,-0.011307700393731747,-0.010015029918956917,0.15691774762744118,0.9874961547100113
1751541559.6239011,2.45877,-0.00213,0.0,-0.010726372929623964,-0.00921796183724137,0.15710620553150653,0.9874804374198174
1751541559.7290332,2.47335,0.00236,0.0,-0.011384349051669608,-0.008433542546351112,0.15668226056379872,0.9875474374334666
